"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
31335701,"Pelagia noctiluca","(Forsskål, 1775)","2007-08-05 12:00:00",-48.47166,50.145,"DFO-ISDM","AZMP NL 2007","20000001878616","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
31340173,"Pelagia noctiluca","(Forsskål, 1775)","2006-11-22 12:00:00",-49,50,"DFO-ISDM","AZMP NL 2006","20000001830256","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2006"
31340175,"Pelagia noctiluca","(Forsskål, 1775)","2006-11-22 12:00:00",-48.47166,50.17666,"DFO-ISDM","AZMP NL 2006","20000001830296","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2006"
31341022,"Pelagia noctiluca","(Forsskål, 1775)","2008-12-06 12:00:00",-49.82833,42.775,"DFO-ISDM","AZMP NL 2008","20000001866125","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
31341715,"Pelagia noctiluca","(Forsskål, 1775)","2008-05-01 12:00:00",-49.5,49.85,"DFO-ISDM","AZMP NL 2008","20000001868594","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.006",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
31346701,"Pelagia noctiluca","(Forsskål, 1775)","2002-07-22 12:00:00",-53,54.78333000000001,"DFO-ISDM","AZMP NL 2002","20000001863189","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",985103487,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2002"
31346702,"Pelagia noctiluca","(Forsskål, 1775)","2002-07-15 12:00:00",-43,47,"DFO-ISDM","AZMP NL 2002","20000001862166","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051163775,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2002"
31346703,"Pelagia noctiluca","(Forsskål, 1775)","2002-07-24 12:00:00",-56.98333,55.87166,"DFO-ISDM","AZMP NL 2002","20000001863409","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",985103487,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2002"
31350923,"Pelagia noctiluca","(Forsskål, 1775)","2005-07-19 12:00:00",-46.83333,47,"DFO-ISDM","AZMP NL 2005","20000001833981","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
31354239,"Pelagia noctiluca","(Forsskål, 1775)","2005-12-04 12:00:00",-47.016659999999995,47,"DFO-ISDM","AZMP NL 2005","20000001835694","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
31354888,"Pelagia noctiluca","(Forsskål, 1775)","2005-05-07 12:00:00",-49,50,"DFO-ISDM","AZMP NL 2005","20000001837592","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
31355662,"Pelagia noctiluca","(Forsskål, 1775)","2009-07-15 12:00:00",-48.47166,50.17666,"DFO-ISDM","AZMP NL 2009","20000001876639","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.006",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
31359091,"Pelagia noctiluca","(Forsskål, 1775)","2004-11-26 12:00:00",-47.016659999999995,47,"DFO-ISDM","AZMP NL 2004","20000001824761","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
31359795,"Pelagia noctiluca","(Forsskål, 1775)","2004-04-30 12:00:00",-50.51833,52.06333,"DFO-ISDM","AZMP NL 2004","20000001827753","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
31359918,"Pelagia noctiluca","(Forsskål, 1775)","2003-11-24 12:00:00",-47.016659999999995,47,"DFO-ISDM","AZMP NL 2003","20000001838698","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2003"
31360095,"Pelagia noctiluca","(Forsskål, 1775)","2003-11-22 12:00:00",-43,47,"DFO-ISDM","AZMP NL 2003","20000001838522","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.011",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051163775,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2003"
31360469,"Pelagia noctiluca","(Forsskål, 1775)","2003-07-26 12:00:00",-49.5,49.85,"DFO-ISDM","AZMP NL 2003","20000001842161","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.009",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2003"
31360613,"Pelagia noctiluca","(Forsskål, 1775)","2003-04-28 12:00:00",-48.47166,50.17666,"DFO-ISDM","AZMP NL 2003","20000001841381","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2003"
31363905,"Pelagia noctiluca","(Forsskål, 1775)","2007-08-10 12:00:00",-53,54.78333000000001,"DFO-ISDM","AZMP NL 2007","20000001879243","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",985103487,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
31365193,"Pelagia noctiluca","(Forsskål, 1775)","2006-07-29 12:00:00",-49.5,49.85,"DFO-ISDM","AZMP NL 2006","20000001828967","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2006"
31369176,"Pelagia noctiluca","(Forsskål, 1775)","2008-12-01 12:00:00",-47.25,47,"DFO-ISDM","AZMP NL 2008","20000001865394","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,273.5,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
31369178,"Pelagia noctiluca","(Forsskål, 1775)","2008-12-03 12:00:00",-43,47,"DFO-ISDM","AZMP NL 2008","20000001865802","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051163775,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
31369182,"Pelagia noctiluca","(Forsskål, 1775)","2008-12-05 12:00:00",-49.27,42.08166,"DFO-ISDM","AZMP NL 2008","20000001865880","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051163775,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
31369786,"Pelagia noctiluca","(Forsskål, 1775)","2008-04-27 12:00:00",-47.016659999999995,47,"DFO-ISDM","AZMP NL 2008","20000001867860","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.006",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
31378106,"Pelagia noctiluca","(Forsskål, 1775)","2002-07-25 12:00:00",-58.583330000000004,57.88333000000001,"DFO-ISDM","AZMP NL 2002","20000001863573","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",985103487,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2002"
31382887,"Pelagia noctiluca","(Forsskål, 1775)","2005-07-24 12:00:00",-49.5,49.85,"DFO-ISDM","AZMP NL 2005","20000001834215","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.006",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
31382960,"Pelagia noctiluca","(Forsskål, 1775)","2005-12-04 12:00:00",-46.83333,47,"DFO-ISDM","AZMP NL 2005","20000001835738","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
31382990,"Pelagia noctiluca","(Forsskål, 1775)","2005-12-09 12:00:00",-49,50,"DFO-ISDM","AZMP NL 2005","20000001836401","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
31383427,"Pelagia noctiluca","(Forsskål, 1775)","2005-05-07 12:00:00",-49,50,"DFO-ISDM","AZMP NL 2005","20000001837591","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
31384227,"Pelagia noctiluca","(Forsskål, 1775)","2009-12-01 12:00:00",-46.83333,47,"DFO-ISDM","AZMP NL 2009","20000001871821","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
31384351,"Pelagia noctiluca","(Forsskål, 1775)","2009-05-08 12:00:00",-55.06666,44.98666,"DFO-ISDM","AZMP NL 2009","20000001874958","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,432.5,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",985103487,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
31384566,"Pelagia noctiluca","(Forsskål, 1775)","2009-05-13 12:00:00",-48.47166,50.17666,"DFO-ISDM","AZMP NL 2009","20000001875695","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
31384884,"Pelagia noctiluca","(Forsskål, 1775)","2009-07-12 12:00:00",-47.016659999999995,47,"DFO-ISDM","AZMP NL 2009","20000001876186","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
31387949,"Pelagia noctiluca","(Forsskål, 1775)","2004-07-27 12:00:00",-48.47166,50.14333,"DFO-ISDM","AZMP NL 2004","20000001823533","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.006",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
31388272,"Pelagia noctiluca","(Forsskål, 1775)","2004-12-01 12:00:00",-49.47166,50.17666,"DFO-ISDM","AZMP NL 2004","20000001825587","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
31389095,"Pelagia noctiluca","(Forsskål, 1775)","2004-04-19 12:00:00",-49.68333,42.58833,"DFO-ISDM","AZMP NL 2004","20000001826315","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.02",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1051163775,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
31389102,"Pelagia noctiluca","(Forsskål, 1775)","2004-04-28 12:00:00",-49.5,49.85,"DFO-ISDM","AZMP NL 2004","20000001827178","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
31389114,"Pelagia noctiluca","(Forsskål, 1775)","2004-04-28 12:00:00",-49,50,"DFO-ISDM","AZMP NL 2004","20000001827229","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.004",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
31389461,"Pelagia noctiluca","(Forsskål, 1775)","2004-04-29 12:00:00",-49.64666,51.23833,"DFO-ISDM","AZMP NL 2004","20000001827415","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
31389648,"Pelagia noctiluca","(Forsskål, 1775)","2003-11-24 12:00:00",-46.83333,47,"DFO-ISDM","AZMP NL 2003","20000001838740","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,,,,"Scyphozoa",,,,,,,,,,500,,,,,,,"Pelagiidae",,,,,,"Pelagia",,,,,,,,,,,"0.002",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Semaeostomeae",,,,,,"Cnidaria",1052212351,,,,,2666,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2003"
